approved_for_scrape,suggested_decision,decision_reason,barcode,name,brand,query,card_text,image_alt,image_url_raw
NO,REJECT,not_target_product_type,7.29012E+12,חטיף חלבון עם עוגיות קקאו בציפוי שוקולד לבן,,חטיף תמרים,"חטיף חלבון עם עוגיות קקאו בציפוי שוקולד לבן
PRO | 60 גרם
‏14.90 ‏₪
‏24.83 ‏₪ / 100 גרם",חטיף חלבון עם עוגיות קקאו בציפוי שוקולד לבן,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F3%2F6%2F366364_7290119371129.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F3%2F6%2F366364_7290119371129.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F3%2F6%2F366364_7290119371129.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29011E+12,חטיף קריספי אפוי כפרי 150 גרם,,חטיף תמרים,"חטיף קריספי אפוי כפרי 150 גרם
קריספי | 150 גרם
‏11.90 ‏₪
‏7.93 ‏₪ / 100 גרם",חטיף קריספי אפוי כפרי 150 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12609153_7290106573314.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12609153_7290106573314.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12609153_7290106573314.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29001E+12,חטיף אצבעות בוטנים ותירס כתמטמינים,,חטיף תמרים,"חטיף אצבעות בוטנים ותירס כתמטמינים
כתמטמינים | 45 גרם
‏6.60 ‏₪
‏14.67 ‏₪ / 100 גרם",חטיף אצבעות בוטנים ותירס כתמטמינים,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011622428_s1_15.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011622428_s1_15.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011622428_s1_15.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29002E+12,חטיפי בורקיטס גבינות וזיתים 770 גרם,,חטיף תמרים,"חטיפי בורקיטס גבינות וזיתים 770 גרם
מעדנות | 770 גרם
2 יח' ב- ‏36 ₪
‏27.90 ‏₪
‏3.62 ‏₪ / 100 גרם",חטיפי בורקיטס גבינות וזיתים 770 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290020239044_s1_1508-12-2025_12-38-14.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290020239044_s1_1508-12-2025_12-38-14.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290020239044_s1_1508-12-2025_12-38-14.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:צ'יפס,7.29012E+12,חטיף צ'יפס גלי אסייאתי אסם 45 גרם,,חטיף תמרים,"חטיף צ'יפס גלי אסייאתי אסם 45 גרם
אסם צ'יפס | 45 גרם
6 יח' ב- ‏20 ₪
‏4.50 ‏₪
‏10.00 ‏₪ / 100 גרם",חטיף צ'יפס גלי אסייאתי אסם 45 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F3%2F13797969_7290122782479.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F3%2F13797969_7290122782479.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F3%2F13797969_7290122782479.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,,חטיפים אפויים ללא גלוטן 170 גרם,,חטיף תמרים,"חטיפים אפויים ללא גלוטן 170 גרם
אסם | 170 גרם
‏6.90 ‏₪
‏4.06 ‏₪ / 100 גרם",חטיפים אפויים ללא גלוטן 170 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F3%2F433f1ceadf16c2e631f1f203338a5caecb11f92d4945d7f689988f6b9a473ad6.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F3%2F433f1ceadf16c2e631f1f203338a5caecb11f92d4945d7f689988f6b9a473ad6.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F3%2F433f1ceadf16c2e631f1f203338a5caecb11f92d4945d7f689988f6b9a473ad6.jpeg&w=384&q=75 2x"
NO,REJECT,hard_exclude:ביסלי,,חטיף ביסלי בטעם גריל כשר לפסח 70 גרם,,חטיף תמרים,"חטיף ביסלי בטעם גריל כשר לפסח 70 גרם
ביסלי | 70 גרם
6 יח' ב- ‏20 ₪
‏4.30 ‏₪
‏6.14 ‏₪ / 100 גרם",חטיף ביסלי בטעם גריל כשר לפסח 70 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fc%2Fb%2Fcb25348bb53d1c14b424bfa2a9c6902b0f84ef7be7d8ca5e80477670394db8db.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fc%2Fb%2Fcb25348bb53d1c14b424bfa2a9c6902b0f84ef7be7d8ca5e80477670394db8db.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fc%2Fb%2Fcb25348bb53d1c14b424bfa2a9c6902b0f84ef7be7d8ca5e80477670394db8db.jpeg&w=384&q=75 2x"
NO,REJECT,hard_exclude:צ'יפס,7.29012E+12,חטיף צ'יפס גלי מקסיקני אסם 45 גרם,,חטיף תמרים,"חטיף צ'יפס גלי מקסיקני אסם 45 גרם
אסם צ'יפס | 45 גרם
6 יח' ב- ‏20 ₪
‏4.50 ‏₪
‏10.00 ‏₪ / 100 גרם",חטיף צ'יפס גלי מקסיקני אסם 45 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F3%2F13797219_7290122782455.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F3%2F13797219_7290122782455.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F3%2F13797219_7290122782455.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,,מארז חטיף גריל 8*40 גרם,,חטיף תמרים,"מארז חטיף גריל 8*40 גרם
עבאדי | 320 גרם
2 יח' ב- ‏30 ₪
‏16.90 ‏₪
‏5.28 ‏₪ / 100 גרם",מארז חטיף גריל 8*40  גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F5%2F856591000994_s1_1505-07-2024_08-43-27.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F5%2F856591000994_s1_1505-07-2024_08-43-27.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F5%2F856591000994_s1_1505-07-2024_08-43-27.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,4.82308E+12,חטיף שוקולד ממולא קרם שקדים רושן 38 גרם,,חטיף תמרים,"חטיף שוקולד ממולא קרם שקדים רושן 38 גרם
רושן | 38 גרם
3 יח' ב- ‏11 ₪
‏5.90 ‏₪
‏15.53 ‏₪ / 100 גרם",חטיף שוקולד ממולא קרם שקדים רושן 38 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F4823077639449s08-04-2025_14-04-45.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F4823077639449s08-04-2025_14-04-45.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F4823077639449s08-04-2025_14-04-45.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29002E+12,חטיף חלבון בטעם שוקולד לבן פיסטוק,,חטיף תמרים,"חטיף חלבון בטעם שוקולד לבן פיסטוק
אול אין | 55 גרם
‏14.90 ‏₪
‏27.09 ‏₪ / 100 גרם",חטיף חלבון בטעם שוקולד לבן פיסטוק,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766025_s1_1511-10-2024_18-10-19.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766025_s1_1511-10-2024_18-10-19.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766025_s1_1511-10-2024_18-10-19.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29002E+12,חטיף חלבון בטעם קרם עוגיות,,חטיף תמרים,"חטיף חלבון בטעם קרם עוגיות
אול אין | 55 גרם
‏14.90 ‏₪
‏27.09 ‏₪ / 100 גרם",חטיף חלבון בטעם קרם עוגיות,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766018_s1_1504-01-2024_19-10-49.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766018_s1_1504-01-2024_19-10-49.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766018_s1_1504-01-2024_19-10-49.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,,חטיף ריזס שוקולד חלב במילוי חמאת בוטנים,,חטיף תמרים,"חטיף ריזס שוקולד חלב במילוי חמאת בוטנים
הרשי | 42 גרם
‏4.90 ‏₪
‏11.67 ‏₪ / 100 גרם",חטיף ריזס שוקולד חלב במילוי חמאת בוטנים,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fa%2F9%2Fa9a79e2e7b02053fb4d89be64f710e7b5541a33c6782157747e634ed28201d96.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fa%2F9%2Fa9a79e2e7b02053fb4d89be64f710e7b5541a33c6782157747e634ed28201d96.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fa%2F9%2Fa9a79e2e7b02053fb4d89be64f710e7b5541a33c6782157747e634ed28201d96.jpeg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29E+12,חטיפי פריכונים תירס,,חטיף תמרים,"חטיפי פריכונים תירס
פריכונים | 80 גרם
2 יח' ב- ‏12 ₪
‏8.90 ‏₪
‏11.13 ‏₪ / 100 גרם",חטיפי פריכונים תירס,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6923391_7290000065977_1.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6923391_7290000065977_1.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6923391_7290000065977_1.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29001E+12,מאגדת חטיף חלבה- וניל,,חטיף תמרים,"מאגדת חטיף חלבה- וניל
בארכה | 126 גרם
‏11.90 ‏₪
‏9.44 ‏₪ / 100 גרם",מאגדת חטיף חלבה- וניל,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6931032_7290011378769.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6931032_7290011378769.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6931032_7290011378769.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,,מיקס מיני חטיפי שוקולד 400 גרם,,חטיף תמרים,"מיקס מיני חטיפי שוקולד 400 גרם
חטיפי מרס | 400 גרם
‏27.90 ‏₪
‏6.98 ‏₪ / 100 גרם",מיקס מיני חטיפי שוקולד 400 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F0%2F2024_mixedminis_400g_2000x2000px04-09-2024_10-02-37.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F0%2F2024_mixedminis_400g_2000x2000px04-09-2024_10-02-37.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F0%2F2024_mixedminis_400g_2000x2000px04-09-2024_10-02-37.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29002E+12,חטיף חלבון בטעם עוגת גבינה פטל,,חטיף תמרים,"חטיף חלבון בטעם עוגת גבינה פטל
אול אין | 55 גרם
‏14.90 ‏₪
‏27.09 ‏₪ / 100 גרם",חטיף חלבון בטעם עוגת גבינה פטל,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766230_s1_1504-28-2025_19-13-07.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766230_s1_1504-28-2025_19-13-07.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766230_s1_1504-28-2025_19-13-07.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,4.82308E+12,רושן חטיף שוקולד ממולה קרם קרמל,,חטיף תמרים,"רושן חטיף שוקולד ממולה קרם קרמל
רושן | 40 גרם
3 יח' ב- ‏11 ₪
‏5.90 ‏₪
‏14.75 ‏₪ / 100 גרם",רושן חטיף שוקולד ממולה קרם קרמל,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F482307761704112-20-2021_11-13-50.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F482307761704112-20-2021_11-13-50.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F482307761704112-20-2021_11-13-50.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29001E+12,חטיפי מיני חלבה ללא תוספת סוכר במגש 15 יח',,חטיף תמרים,"חטיפי מיני חלבה ללא תוספת סוכר במגש 15 יח'
אחוה | 150 גרם
‏9.90 ‏₪
‏6.60 ‏₪ / 100 גרם",חטיפי מיני חלבה ללא תוספת סוכר במגש 15 יח',"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290010328505_s1_1506-28-2021_20-00-32.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290010328505_s1_1506-28-2021_20-00-32.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290010328505_s1_1506-28-2021_20-00-32.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29002E+12,אול אין חטיף חלבון קרימי קור בטעם שוקולד חלב במילוי קרם אגוזי לוז 42 גרם,,חטיף תמרים,"אול אין חטיף חלבון קרימי קור בטעם שוקולד חלב במילוי קרם אגוזי לוז 42 גרם
אול אין | 42 גרם
‏14.90 ‏₪
‏35.48 ‏₪ / 100 גרם",אול אין חטיף חלבון קרימי קור בטעם שוקולד חלב במילוי קרם אגוזי לוז 42 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766193_s1_1508-05-2025_19-11-41.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766193_s1_1508-05-2025_19-11-41.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019766193_s1_1508-05-2025_19-11-41.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29011E+12,"חטיף חלבון בטעם שוקולד חלב במילוי קרם פיסטוק, קדאיף ופתיתי סויה קראנצ'ים",,חטיף תמרים,"חטיף חלבון בטעם שוקולד חלב במילוי קרם פיסטוק, קדאיף ופתיתי סויה קראנצ'ים
מקס ברנר | 60 גרם
2 יח' ב- ‏30 ₪
‏16.90 ‏₪
‏28.17 ‏₪ / 100 גרם","חטיף חלבון בטעם שוקולד חלב במילוי קרם פיסטוק, קדאיף ופתיתי סויה קראנצ'ים","https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112915382_s106-29-2025_12-08-38.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112915382_s106-29-2025_12-08-38.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112915382_s106-29-2025_12-08-38.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29001E+12,חטיפי מיני חלבה בטעמים במגש 18 יח',,חטיף תמרים,"חטיפי מיני חלבה בטעמים במגש 18 יח'
אחוה | 216 גרם
‏9.90 ‏₪
‏4.58 ‏₪ / 100 גרם",חטיפי מיני חלבה בטעמים במגש 18 יח',"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290010328468_s1_1506-28-2021_20-00-37.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290010328468_s1_1506-28-2021_20-00-37.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290010328468_s1_1506-28-2021_20-00-37.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,4.82308E+12,רושן חטיף שוקולד ממולא קרם ברולה,,חטיף תמרים,"רושן חטיף שוקולד ממולא קרם ברולה
רושן | 43 גרם
3 יח' ב- ‏11 ₪
‏5.90 ‏₪
‏13.72 ‏₪ / 100 גרם",רושן חטיף שוקולד ממולא קרם ברולה,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F482307761363012-12-2021_06-40-05.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F482307761363012-12-2021_06-40-05.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F482307761363012-12-2021_06-40-05.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29012E+12,חטיף GO בטעם קרמל ושוקולד חלב 22 גרם חלבון 62 גרם,,חטיף תמרים,"חטיף GO בטעם קרמל ושוקולד חלב 22 גרם חלבון 62 גרם
תנובה | 62 גרם
2 יח' ב- ‏24 ₪
‏13.90 ‏₪
‏22.42 ‏₪ / 100 גרם",חטיף GO בטעם קרמל ושוקולד חלב 22 גרם חלבון 62 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116936031_s1_1502-17-2026_12-45-12.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116936031_s1_1502-17-2026_12-45-12.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116936031_s1_1502-17-2026_12-45-12.jpg&w=384&q=75 2x"
